model,year,price,results
opel corsa (DE),2013.0,19500.0,0.0
opel corsa (DE),2014.0,1000.0,0.0
opel corsa (DE),2014.0,1500.0,0.0
opel corsa (DE),2014.0,2000.0,0.0
opel corsa (DE),2014.0,2500.0,0.0
opel corsa (DE),2014.0,3000.0,0.0
opel corsa (DE),2014.0,3500.0,0.0
opel corsa (DE),2014.0,4000.0,0.0
opel corsa (DE),2014.0,4500.0,0.0
opel corsa (DE),2014.0,5000.0,0.0
opel corsa (DE),2014.0,5500.0,0.0
opel corsa (DE),2014.0,6000.0,13.0
opel corsa (DE),2014.0,6500.0,24.0
opel corsa (DE),2014.0,7000.0,26.0
opel corsa (DE),2014.0,7500.0,76.0
opel corsa (DE),2014.0,8000.0,47.0
opel corsa (DE),2014.0,8500.0,86.0
opel corsa (DE),2014.0,9000.0,62.0
opel corsa (DE),2014.0,9500.0,71.0
opel corsa (DE),2014.0,10000.0,13.0
opel corsa (DE),2014.0,10500.0,10.0
opel corsa (DE),2014.0,11000.0,0.0
opel corsa (DE),2014.0,11500.0,3.0
opel corsa (DE),2014.0,12000.0,0.0
opel corsa (DE),2014.0,12500.0,1.0
opel corsa (DE),2014.0,13000.0,0.0
opel corsa (DE),2014.0,13500.0,0.0
opel corsa (DE),2014.0,14000.0,0.0
opel corsa (DE),2014.0,14500.0,0.0
opel corsa (DE),2014.0,15000.0,0.0
opel corsa (DE),2014.0,15500.0,0.0
opel corsa (DE),2014.0,16000.0,0.0
opel corsa (DE),2014.0,16500.0,0.0
opel corsa (DE),2014.0,17000.0,0.0
opel corsa (DE),2014.0,17500.0,0.0
opel corsa (DE),2014.0,18000.0,0.0
opel corsa (DE),2014.0,18500.0,0.0
opel corsa (DE),2014.0,19000.0,0.0
opel corsa (DE),2014.0,19500.0,0.0
opel corsa (DE),2015.0,1000.0,0.0
opel corsa (DE),2015.0,1500.0,0.0
opel corsa (DE),2015.0,2000.0,0.0
opel corsa (DE),2015.0,2500.0,0.0
opel corsa (DE),2015.0,3000.0,0.0
opel corsa (DE),2015.0,3500.0,0.0
opel corsa (DE),2015.0,4000.0,0.0
opel corsa (DE),2015.0,4500.0,0.0
opel corsa (DE),2015.0,5000.0,0.0
opel corsa (DE),2015.0,5500.0,0.0
opel corsa (DE),2015.0,6000.0,0.0
opel corsa (DE),2015.0,6500.0,1.0
opel corsa (DE),2015.0,7000.0,5.0
opel corsa (DE),2015.0,7500.0,21.0
opel corsa (DE),2015.0,8000.0,39.0
opel corsa (DE),2015.0,8500.0,82.0
opel corsa (DE),2015.0,9000.0,52.0
opel corsa (DE),2015.0,9500.0,92.0
opel corsa (DE),2015.0,10000.0,25.0
opel corsa (DE),2015.0,10500.0,55.0
opel corsa (DE),2015.0,11000.0,28.0
opel corsa (DE),2015.0,11500.0,42.0
opel corsa (DE),2015.0,12000.0,16.0
opel corsa (DE),2015.0,12500.0,20.0
opel corsa (DE),2015.0,13000.0,4.0
opel corsa (DE),2015.0,13500.0,2.0
opel corsa (DE),2015.0,14000.0,0.0
opel corsa (DE),2015.0,14500.0,2.0
opel corsa (DE),2015.0,15000.0,0.0
opel corsa (DE),2015.0,15500.0,3.0
opel corsa (DE),2015.0,16000.0,0.0
opel corsa (DE),2015.0,16500.0,0.0
opel corsa (DE),2015.0,17000.0,0.0
opel corsa (DE),2015.0,17500.0,0.0
opel corsa (DE),2015.0,18000.0,0.0
opel corsa (DE),2015.0,18500.0,0.0
opel corsa (DE),2015.0,19000.0,0.0
opel corsa (DE),2015.0,19500.0,0.0
opel corsa (DE),2016.0,1000.0,0.0
opel corsa (DE),2016.0,1500.0,0.0
opel corsa (DE),2016.0,2000.0,0.0
opel corsa (DE),2016.0,2500.0,0.0
opel corsa (DE),2016.0,3000.0,0.0
opel corsa (DE),2016.0,3500.0,0.0
opel corsa (DE),2016.0,4000.0,0.0
opel corsa (DE),2016.0,4500.0,0.0
opel corsa (DE),2016.0,5000.0,0.0
opel corsa (DE),2016.0,5500.0,0.0
opel corsa (DE),2016.0,6000.0,0.0
opel corsa (DE),2016.0,6500.0,0.0
opel corsa (DE),2016.0,7000.0,0.0
opel corsa (DE),2016.0,7500.0,3.0
opel corsa (DE),2016.0,8000.0,8.0
opel corsa (DE),2016.0,8500.0,42.0
opel corsa (DE),2016.0,9000.0,37.0
opel corsa (DE),2016.0,9500.0,102.0
opel corsa (DE),2016.0,10000.0,40.0
opel corsa (DE),2016.0,10500.0,123.0
opel corsa (DE),2016.0,11000.0,37.0
opel corsa (DE),2016.0,11500.0,104.0
opel corsa (DE),2016.0,12000.0,38.0
opel corsa (DE),2016.0,12500.0,74.0
opel corsa (DE),2016.0,13000.0,22.0
opel corsa (DE),2016.0,13500.0,30.0
opel corsa (DE),2016.0,14000.0,7.0
opel corsa (DE),2016.0,14500.0,8.0
opel corsa (DE),2016.0,15000.0,0.0
opel corsa (DE),2016.0,15500.0,2.0
opel corsa (DE),2016.0,16000.0,0.0
opel corsa (DE),2016.0,16500.0,2.0
opel corsa (DE),2016.0,17000.0,0.0
opel corsa (DE),2016.0,17500.0,0.0
opel corsa (DE),2016.0,18000.0,0.0
opel corsa (DE),2016.0,18500.0,0.0
opel corsa (DE),2016.0,19000.0,0.0
opel corsa (DE),2016.0,19500.0,0.0
opel corsa (DE),2017.0,1000.0,0.0
opel corsa (DE),2017.0,1500.0,0.0
opel corsa (DE),2017.0,2000.0,0.0
opel corsa (DE),2017.0,2500.0,0.0
opel corsa (DE),2017.0,3000.0,0.0
opel corsa (DE),2017.0,3500.0,0.0
opel corsa (DE),2017.0,4000.0,0.0
opel corsa (DE),2017.0,4500.0,0.0
opel corsa (DE),2017.0,5000.0,0.0
opel corsa (DE),2017.0,5500.0,0.0
opel corsa (DE),2017.0,6000.0,0.0
opel corsa (DE),2017.0,6500.0,0.0
opel corsa (DE),2017.0,7000.0,0.0
opel corsa (DE),2017.0,7500.0,0.0
opel corsa (DE),2017.0,8000.0,0.0
opel corsa (DE),2017.0,8500.0,42.0
opel corsa (DE),2017.0,9000.0,16.0
opel corsa (DE),2017.0,9500.0,90.0
opel corsa (DE),2017.0,10000.0,100.0
opel corsa (DE),2017.0,10500.0,304.0
opel corsa (DE),2017.0,11000.0,221.0
opel corsa (DE),2017.0,11500.0,560.0
opel corsa (DE),2017.0,12000.0,285.0
opel corsa (DE),2017.0,12500.0,455.0
opel corsa (DE),2017.0,13000.0,201.0
opel corsa (DE),2017.0,13500.0,272.0
opel corsa (DE),2017.0,14000.0,128.0
opel corsa (DE),2017.0,14500.0,179.0
opel corsa (DE),2017.0,15000.0,57.0
opel corsa (DE),2017.0,15500.0,99.0
opel corsa (DE),2017.0,16000.0,24.0
opel corsa (DE),2017.0,16500.0,33.0
opel corsa (DE),2017.0,17000.0,11.0
opel corsa (DE),2017.0,17500.0,9.0
opel corsa (DE),2017.0,18000.0,2.0
opel corsa (DE),2017.0,18500.0,9.0
opel corsa (DE),2017.0,19000.0,2.0
opel corsa (DE),2017.0,19500.0,0.0
renault clio  (FR),2008.0,1000.0,0.0
renault clio  (FR),2008.0,1500.0,0.0
renault clio  (FR),2008.0,2000.0,0.0
renault clio  (FR),2008.0,2500.0,5.0
renault clio  (FR),2008.0,3000.0,7.0
renault clio  (FR),2008.0,3500.0,19.0
renault clio  (FR),2008.0,4000.0,12.0
renault clio  (FR),2008.0,4500.0,0.0
renault clio  (FR),2008.0,5000.0,0.0
renault clio  (FR),2008.0,5500.0,0.0
renault clio  (FR),2008.0,6000.0,0.0
renault clio  (FR),2008.0,6500.0,0.0
renault clio  (FR),2008.0,7000.0,0.0
renault clio  (FR),2008.0,7500.0,0.0
renault clio  (FR),2008.0,8000.0,0.0
renault clio  (FR),2008.0,8500.0,0.0
renault clio  (FR),2008.0,9000.0,0.0
renault clio  (FR),2008.0,9500.0,0.0
renault clio  (FR),2008.0,10000.0,0.0
renault clio  (FR),2008.0,10500.0,0.0
renault clio  (FR),2008.0,11000.0,0.0
renault clio  (FR),2008.0,11500.0,0.0
renault clio  (FR),2008.0,12000.0,0.0
renault clio  (FR),2008.0,12500.0,0.0
renault clio  (FR),2008.0,13000.0,0.0
renault clio  (FR),2008.0,13500.0,0.0
renault clio  (FR),2008.0,14000.0,0.0
renault clio  (FR),2008.0,14500.0,0.0
renault clio  (FR),2008.0,15000.0,0.0
renault clio  (FR),2008.0,15500.0,0.0
renault clio  (FR),2008.0,16000.0,0.0
renault clio  (FR),2008.0,16500.0,0.0
renault clio  (FR),2008.0,17000.0,0.0
renault clio  (FR),2008.0,17500.0,0.0
renault clio  (FR),2008.0,18000.0,0.0
renault clio  (FR),2008.0,18500.0,0.0
renault clio  (FR),2008.0,19000.0,0.0
renault clio  (FR),2008.0,19500.0,0.0
renault clio  (FR),2008.0,20000.0,0.0
renault clio  (FR),2008.0,20500.0,0.0
renault clio  (FR),2008.0,21000.0,0.0
renault clio  (FR),2008.0,21500.0,0.0
renault clio  (FR),2009.0,1000.0,0.0
renault clio  (FR),2009.0,1500.0,0.0
renault clio  (FR),2009.0,2000.0,0.0
renault clio  (FR),2009.0,2500.0,3.0
renault clio  (FR),2009.0,3000.0,10.0
renault clio  (FR),2009.0,3500.0,19.0
renault clio  (FR),2009.0,4000.0,17.0
renault clio  (FR),2009.0,4500.0,30.0
renault clio  (FR),2009.0,5000.0,24.0
renault clio  (FR),2009.0,5500.0,21.0
renault clio  (FR),2009.0,6000.0,9.0
renault clio  (FR),2009.0,6500.0,14.0
renault clio  (FR),2009.0,7000.0,0.0
renault clio  (FR),2009.0,7500.0,0.0
renault clio  (FR),2009.0,8000.0,0.0
renault clio  (FR),2009.0,8500.0,0.0
renault clio  (FR),2009.0,9000.0,0.0
renault clio  (FR),2009.0,9500.0,0.0
renault clio  (FR),2009.0,10000.0,0.0
renault clio  (FR),2009.0,10500.0,0.0
renault clio  (FR),2009.0,11000.0,0.0
renault clio  (FR),2009.0,11500.0,0.0
renault clio  (FR),2009.0,12000.0,0.0
renault clio  (FR),2009.0,12500.0,0.0
renault clio  (FR),2009.0,13000.0,0.0
renault clio  (FR),2009.0,13500.0,0.0
renault clio  (FR),2009.0,14000.0,0.0
renault clio  (FR),2009.0,14500.0,0.0
renault clio  (FR),2009.0,15000.0,0.0
renault clio  (FR),2009.0,15500.0,0.0
renault clio  (FR),2009.0,16000.0,0.0
renault clio  (FR),2009.0,16500.0,0.0
renault clio  (FR),2009.0,17000.0,0.0
renault clio  (FR),2009.0,17500.0,0.0
renault clio  (FR),2009.0,18000.0,0.0
renault clio  (FR),2009.0,18500.0,0.0
renault clio  (FR),2009.0,19000.0,0.0
renault clio  (FR),2009.0,19500.0,0.0
renault clio  (FR),2009.0,20000.0,0.0
renault clio  (FR),2009.0,20500.0,0.0
renault clio  (FR),2009.0,21000.0,0.0
renault clio  (FR),2009.0,21500.0,0.0
renault clio  (FR),2010.0,1000.0,0.0
renault clio  (FR),2010.0,1500.0,0.0
renault clio  (FR),2010.0,2000.0,0.0
renault clio  (FR),2010.0,2500.0,0.0
renault clio  (FR),2010.0,3000.0,0.0
renault clio  (FR),2010.0,3500.0,12.0
renault clio  (FR),2010.0,4000.0,10.0
renault clio  (FR),2010.0,4500.0,21.0
renault clio  (FR),2010.0,5000.0,22.0
renault clio  (FR),2010.0,5500.0,28.0
renault clio  (FR),2010.0,6000.0,19.0
renault clio  (FR),2010.0,6500.0,19.0
renault clio  (FR),2010.0,7000.0,7.0
renault clio  (FR),2010.0,7500.0,8.0
renault clio  (FR),2010.0,8000.0,0.0
renault clio  (FR),2010.0,8500.0,1.0
renault clio  (FR),2010.0,9000.0,0.0
renault clio  (FR),2010.0,9500.0,0.0
renault clio  (FR),2010.0,10000.0,0.0
renault clio  (FR),2010.0,10500.0,0.0
renault clio  (FR),2010.0,11000.0,0.0
renault clio  (FR),2010.0,11500.0,0.0
renault clio  (FR),2010.0,12000.0,0.0
renault clio  (FR),2010.0,12500.0,0.0
renault clio  (FR),2010.0,13000.0,0.0
renault clio  (FR),2010.0,13500.0,0.0
renault clio  (FR),2010.0,14000.0,0.0
renault clio  (FR),2010.0,14500.0,0.0
renault clio  (FR),2010.0,15000.0,0.0
renault clio  (FR),2010.0,15500.0,0.0
renault clio  (FR),2010.0,16000.0,0.0
renault clio  (FR),2010.0,16500.0,0.0
renault clio  (FR),2010.0,17000.0,0.0
renault clio  (FR),2010.0,17500.0,0.0
renault clio  (FR),2010.0,18000.0,0.0
renault clio  (FR),2010.0,18500.0,0.0
renault clio  (FR),2010.0,19000.0,0.0
renault clio  (FR),2010.0,19500.0,0.0
renault clio  (FR),2010.0,20000.0,0.0
renault clio  (FR),2010.0,20500.0,0.0
renault clio  (FR),2010.0,21000.0,0.0
renault clio  (FR),2010.0,21500.0,0.0
renault clio  (FR),2011.0,1000.0,0.0
renault clio  (FR),2011.0,1500.0,0.0
renault clio  (FR),2011.0,2000.0,0.0
renault clio  (FR),2011.0,2500.0,0.0
renault clio  (FR),2011.0,3000.0,0.0
renault clio  (FR),2011.0,3500.0,0.0
renault clio  (FR),2011.0,4000.0,0.0
renault clio  (FR),2011.0,4500.0,12.0
renault clio  (FR),2011.0,5000.0,21.0
renault clio  (FR),2011.0,5500.0,39.0
renault clio  (FR),2011.0,6000.0,31.0
renault clio  (FR),2011.0,6500.0,56.0
renault clio  (FR),2011.0,7000.0,15.0
renault clio  (FR),2011.0,7500.0,8.0
renault clio  (FR),2011.0,8000.0,5.0
renault clio  (FR),2011.0,8500.0,5.0
renault clio  (FR),2011.0,9000.0,3.0
renault clio  (FR),2011.0,9500.0,0.0
renault clio  (FR),2011.0,10000.0,0.0
renault clio  (FR),2011.0,10500.0,1.0
renault clio  (FR),2011.0,11000.0,0.0
renault clio  (FR),2011.0,11500.0,0.0
renault clio  (FR),2011.0,12000.0,0.0
renault clio  (FR),2011.0,12500.0,0.0
renault clio  (FR),2011.0,13000.0,0.0
renault clio  (FR),2011.0,13500.0,0.0
renault clio  (FR),2011.0,14000.0,0.0
renault clio  (FR),2011.0,14500.0,0.0
renault clio  (FR),2011.0,15000.0,0.0
renault clio  (FR),2011.0,15500.0,0.0
renault clio  (FR),2011.0,16000.0,0.0
renault clio  (FR),2011.0,16500.0,0.0
renault clio  (FR),2011.0,17000.0,0.0
renault clio  (FR),2011.0,17500.0,0.0
renault clio  (FR),2011.0,18000.0,0.0
renault clio  (FR),2011.0,18500.0,0.0
renault clio  (FR),2011.0,19000.0,0.0
renault clio  (FR),2011.0,19500.0,0.0
renault clio  (FR),2011.0,20000.0,0.0
renault clio  (FR),2011.0,20500.0,0.0
renault clio  (FR),2011.0,21000.0,0.0
renault clio  (FR),2011.0,21500.0,0.0
renault clio  (FR),2012.0,1000.0,0.0
renault clio  (FR),2012.0,1500.0,0.0
renault clio  (FR),2012.0,2000.0,0.0
renault clio  (FR),2012.0,2500.0,0.0
renault clio  (FR),2012.0,3000.0,0.0
renault clio  (FR),2012.0,3500.0,0.0
renault clio  (FR),2012.0,4000.0,0.0
renault clio  (FR),2012.0,4500.0,0.0
renault clio  (FR),2012.0,5000.0,8.0
renault clio  (FR),2012.0,5500.0,33.0
renault clio  (FR),2012.0,6000.0,26.0
renault clio  (FR),2012.0,6500.0,44.0
renault clio  (FR),2012.0,7000.0,27.0
renault clio  (FR),2012.0,7500.0,39.0
renault clio  (FR),2012.0,8000.0,14.0
renault clio  (FR),2012.0,8500.0,32.0
renault clio  (FR),2012.0,9000.0,7.0
renault clio  (FR),2012.0,9500.0,5.0
renault clio  (FR),2012.0,10000.0,2.0
renault clio  (FR),2012.0,10500.0,0.0
renault clio  (FR),2012.0,11000.0,1.0
renault clio  (FR),2012.0,11500.0,0.0
renault clio  (FR),2012.0,12000.0,0.0
renault clio  (FR),2012.0,12500.0,0.0
renault clio  (FR),2012.0,13000.0,0.0
renault clio  (FR),2012.0,13500.0,0.0
renault clio  (FR),2012.0,14000.0,0.0
renault clio  (FR),2012.0,14500.0,0.0
renault clio  (FR),2012.0,15000.0,0.0
renault clio  (FR),2012.0,15500.0,0.0
renault clio  (FR),2012.0,16000.0,0.0
renault clio  (FR),2012.0,16500.0,0.0
renault clio  (FR),2012.0,17000.0,0.0
renault clio  (FR),2012.0,17500.0,0.0
renault clio  (FR),2012.0,18000.0,0.0
renault clio  (FR),2012.0,18500.0,0.0
renault clio  (FR),2012.0,19000.0,0.0
renault clio  (FR),2012.0,19500.0,0.0
renault clio  (FR),2012.0,20000.0,0.0
renault clio  (FR),2012.0,20500.0,0.0
renault clio  (FR),2012.0,21000.0,0.0
renault clio  (FR),2012.0,21500.0,0.0
renault clio  (FR),2013.0,1000.0,0.0
renault clio  (FR),2013.0,1500.0,0.0
renault clio  (FR),2013.0,2000.0,0.0
renault clio  (FR),2013.0,2500.0,0.0
renault clio  (FR),2013.0,3000.0,0.0
renault clio  (FR),2013.0,3500.0,0.0
renault clio  (FR),2013.0,4000.0,0.0
renault clio  (FR),2013.0,4500.0,22.0
renault clio  (FR),2013.0,5000.0,33.0
renault clio  (FR),2013.0,5500.0,31.0
renault clio  (FR),2013.0,6000.0,25.0
renault clio  (FR),2013.0,6500.0,44.0
renault clio  (FR),2013.0,7000.0,43.0
renault clio  (FR),2013.0,7500.0,78.0
renault clio  (FR),2013.0,8000.0,51.0
renault clio  (FR),2013.0,8500.0,112.0
renault clio  (FR),2013.0,9000.0,47.0
renault clio  (FR),2013.0,9500.0,70.0
renault clio  (FR),2013.0,10000.0,28.0
renault clio  (FR),2013.0,10500.0,30.0
renault clio  (FR),2013.0,11000.0,12.0
renault clio  (FR),2013.0,11500.0,12.0
renault clio  (FR),2013.0,12000.0,0.0
renault clio  (FR),2013.0,12500.0,0.0
renault clio  (FR),2013.0,13000.0,0.0
renault clio  (FR),2013.0,13500.0,0.0
renault clio  (FR),2013.0,14000.0,0.0
renault clio  (FR),2013.0,14500.0,0.0
renault clio  (FR),2013.0,15000.0,0.0
renault clio  (FR),2013.0,15500.0,0.0
renault clio  (FR),2013.0,16000.0,0.0
renault clio  (FR),2013.0,16500.0,0.0
renault clio  (FR),2013.0,17000.0,0.0
renault clio  (FR),2013.0,17500.0,0.0
renault clio  (FR),2013.0,18000.0,0.0
renault clio  (FR),2013.0,18500.0,0.0
renault clio  (FR),2013.0,19000.0,0.0
renault clio  (FR),2013.0,19500.0,0.0
renault clio  (FR),2013.0,20000.0,0.0
renault clio  (FR),2013.0,20500.0,0.0
renault clio  (FR),2013.0,21000.0,0.0
renault clio  (FR),2013.0,21500.0,0.0
renault clio  (FR),2014.0,1000.0,0.0
renault clio  (FR),2014.0,1500.0,0.0
renault clio  (FR),2014.0,2000.0,0.0
renault clio  (FR),2014.0,2500.0,0.0
renault clio  (FR),2014.0,3000.0,0.0
renault clio  (FR),2014.0,3500.0,0.0
renault clio  (FR),2014.0,4000.0,0.0
renault clio  (FR),2014.0,4500.0,0.0
renault clio  (FR),2014.0,5000.0,0.0
renault clio  (FR),2014.0,5500.0,61.0
renault clio  (FR),2014.0,6000.0,47.0
renault clio  (FR),2014.0,6500.0,75.0
renault clio  (FR),2014.0,7000.0,49.0
renault clio  (FR),2014.0,7500.0,82.0
renault clio  (FR),2014.0,8000.0,54.0
renault clio  (FR),2014.0,8500.0,83.0
renault clio  (FR),2014.0,9000.0,72.0
renault clio  (FR),2014.0,9500.0,139.0
renault clio  (FR),2014.0,10000.0,93.0
renault clio  (FR),2014.0,10500.0,115.0
renault clio  (FR),2014.0,11000.0,44.0
renault clio  (FR),2014.0,11500.0,69.0
renault clio  (FR),2014.0,12000.0,17.0
renault clio  (FR),2014.0,12500.0,23.0
renault clio  (FR),2014.0,13000.0,4.0
renault clio  (FR),2014.0,13500.0,2.0
renault clio  (FR),2014.0,14000.0,0.0
renault clio  (FR),2014.0,14500.0,0.0
renault clio  (FR),2014.0,15000.0,0.0
renault clio  (FR),2014.0,15500.0,0.0
renault clio  (FR),2014.0,16000.0,0.0
renault clio  (FR),2014.0,16500.0,0.0
renault clio  (FR),2014.0,17000.0,0.0
renault clio  (FR),2014.0,17500.0,0.0
renault clio  (FR),2014.0,18000.0,0.0
renault clio  (FR),2014.0,18500.0,0.0
renault clio  (FR),2014.0,19000.0,0.0
renault clio  (FR),2014.0,19500.0,0.0
renault clio  (FR),2014.0,20000.0,0.0
renault clio  (FR),2014.0,20500.0,0.0
renault clio  (FR),2014.0,21000.0,0.0
renault clio  (FR),2014.0,21500.0,0.0
renault clio  (FR),2015.0,1000.0,0.0
renault clio  (FR),2015.0,1500.0,0.0
renault clio  (FR),2015.0,2000.0,0.0
renault clio  (FR),2015.0,2500.0,0.0
renault clio  (FR),2015.0,3000.0,0.0
renault clio  (FR),2015.0,3500.0,0.0
renault clio  (FR),2015.0,4000.0,0.0
renault clio  (FR),2015.0,4500.0,0.0
renault clio  (FR),2015.0,5000.0,0.0
renault clio  (FR),2015.0,5500.0,0.0
renault clio  (FR),2015.0,6000.0,0.0
renault clio  (FR),2015.0,6500.0,45.0
renault clio  (FR),2015.0,7000.0,21.0
renault clio  (FR),2015.0,7500.0,42.0
renault clio  (FR),2015.0,8000.0,36.0
renault clio  (FR),2015.0,8500.0,68.0
renault clio  (FR),2015.0,9000.0,59.0
renault clio  (FR),2015.0,9500.0,122.0
renault clio  (FR),2015.0,10000.0,112.0
renault clio  (FR),2015.0,10500.0,212.0
renault clio  (FR),2015.0,11000.0,143.0
renault clio  (FR),2015.0,11500.0,170.0
renault clio  (FR),2015.0,12000.0,65.0
renault clio  (FR),2015.0,12500.0,96.0
renault clio  (FR),2015.0,13000.0,28.0
renault clio  (FR),2015.0,13500.0,50.0
renault clio  (FR),2015.0,14000.0,8.0
renault clio  (FR),2015.0,14500.0,9.0
renault clio  (FR),2015.0,15000.0,2.0
renault clio  (FR),2015.0,15500.0,2.0
renault clio  (FR),2015.0,16000.0,0.0
renault clio  (FR),2015.0,16500.0,0.0
renault clio  (FR),2015.0,17000.0,0.0
renault clio  (FR),2015.0,17500.0,0.0
renault clio  (FR),2015.0,18000.0,0.0
renault clio  (FR),2015.0,18500.0,0.0
renault clio  (FR),2015.0,19000.0,0.0
renault clio  (FR),2015.0,19500.0,0.0
renault clio  (FR),2015.0,20000.0,0.0
renault clio  (FR),2015.0,20500.0,0.0
renault clio  (FR),2015.0,21000.0,0.0
renault clio  (FR),2015.0,21500.0,0.0
renault clio  (FR),2016.0,1000.0,0.0
renault clio  (FR),2016.0,1500.0,0.0
renault clio  (FR),2016.0,2000.0,0.0
renault clio  (FR),2016.0,2500.0,0.0
renault clio  (FR),2016.0,3000.0,0.0
renault clio  (FR),2016.0,3500.0,0.0
renault clio  (FR),2016.0,4000.0,0.0
renault clio  (FR),2016.0,4500.0,0.0
renault clio  (FR),2016.0,5000.0,0.0
renault clio  (FR),2016.0,5500.0,0.0
renault clio  (FR),2016.0,6000.0,0.0
renault clio  (FR),2016.0,6500.0,0.0
renault clio  (FR),2016.0,7000.0,4.0
renault clio  (FR),2016.0,7500.0,9.0
renault clio  (FR),2016.0,8000.0,4.0
renault clio  (FR),2016.0,8500.0,17.0
renault clio  (FR),2016.0,9000.0,38.0
renault clio  (FR),2016.0,9500.0,88.0
renault clio  (FR),2016.0,10000.0,109.0
renault clio  (FR),2016.0,10500.0,268.0
renault clio  (FR),2016.0,11000.0,206.0
renault clio  (FR),2016.0,11500.0,366.0
renault clio  (FR),2016.0,12000.0,226.0
renault clio  (FR),2016.0,12500.0,404.0
renault clio  (FR),2016.0,13000.0,288.0
renault clio  (FR),2016.0,13500.0,427.0
renault clio  (FR),2016.0,14000.0,170.0
renault clio  (FR),2016.0,14500.0,214.0
renault clio  (FR),2016.0,15000.0,60.0
renault clio  (FR),2016.0,15500.0,82.0
renault clio  (FR),2016.0,16000.0,20.0
renault clio  (FR),2016.0,16500.0,22.0
renault clio  (FR),2016.0,17000.0,6.0
renault clio  (FR),2016.0,17500.0,6.0
renault clio  (FR),2016.0,18000.0,2.0
renault clio  (FR),2016.0,18500.0,0.0
renault clio  (FR),2016.0,19000.0,0.0
renault clio  (FR),2016.0,19500.0,0.0
renault clio  (FR),2016.0,20000.0,0.0
renault clio  (FR),2016.0,20500.0,0.0
renault clio  (FR),2016.0,21000.0,0.0
renault clio  (FR),2016.0,21500.0,0.0
renault clio  (FR),2017.0,1000.0,0.0
renault clio  (FR),2017.0,1500.0,0.0
renault clio  (FR),2017.0,2000.0,0.0
renault clio  (FR),2017.0,2500.0,0.0
renault clio  (FR),2017.0,3000.0,0.0
renault clio  (FR),2017.0,3500.0,0.0
renault clio  (FR),2017.0,4000.0,0.0
renault clio  (FR),2017.0,4500.0,0.0
renault clio  (FR),2017.0,5000.0,0.0
renault clio  (FR),2017.0,5500.0,0.0
renault clio  (FR),2017.0,6000.0,0.0
renault clio  (FR),2017.0,6500.0,0.0
renault clio  (FR),2017.0,7000.0,0.0
renault clio  (FR),2017.0,7500.0,0.0
renault clio  (FR),2017.0,8000.0,1.0
renault clio  (FR),2017.0,8500.0,2.0
renault clio  (FR),2017.0,9000.0,0.0
renault clio  (FR),2017.0,9500.0,6.0
renault clio  (FR),2017.0,10000.0,24.0
renault clio  (FR),2017.0,10500.0,54.0
renault clio  (FR),2017.0,11000.0,56.0
renault clio  (FR),2017.0,11500.0,193.0
renault clio  (FR),2017.0,12000.0,189.0
renault clio  (FR),2017.0,12500.0,374.0
renault clio  (FR),2017.0,13000.0,330.0
renault clio  (FR),2017.0,13500.0,514.0
renault clio  (FR),2017.0,14000.0,280.0
renault clio  (FR),2017.0,14500.0,365.0
renault clio  (FR),2017.0,15000.0,172.0
renault clio  (FR),2017.0,15500.0,295.0
renault clio  (FR),2017.0,16000.0,92.0
renault clio  (FR),2017.0,16500.0,148.0
renault clio  (FR),2017.0,17000.0,57.0
renault clio  (FR),2017.0,17500.0,81.0
renault clio  (FR),2017.0,18000.0,33.0
renault clio  (FR),2017.0,18500.0,46.0
renault clio  (FR),2017.0,19000.0,20.0
renault clio  (FR),2017.0,19500.0,20.0
renault clio  (FR),2017.0,20000.0,6.0
renault clio  (FR),2017.0,20500.0,0.0
renault clio  (FR),2017.0,21000.0,0.0
renault clio  (FR),2017.0,21500.0,0.0
renault clio (DE),2008.0,1000.0,0.0
renault clio (DE),2008.0,1500.0,0.0
renault clio (DE),2008.0,2000.0,4.0
renault clio (DE),2008.0,2500.0,10.0
renault clio (DE),2008.0,3000.0,8.0
renault clio (DE),2008.0,3500.0,24.0
renault clio (DE),2008.0,4000.0,14.0
renault clio (DE),2008.0,4500.0,0.0
renault clio (DE),2008.0,5000.0,0.0
renault clio (DE),2008.0,5500.0,0.0
renault clio (DE),2008.0,6000.0,0.0
renault clio (DE),2008.0,6500.0,0.0
renault clio (DE),2008.0,7000.0,0.0
renault clio (DE),2008.0,7500.0,0.0
renault clio (DE),2008.0,8000.0,0.0
renault clio (DE),2008.0,8500.0,0.0
renault clio (DE),2008.0,9000.0,0.0
renault clio (DE),2008.0,9500.0,0.0
renault clio (DE),2008.0,10000.0,0.0
renault clio (DE),2008.0,10500.0,0.0
renault clio (DE),2008.0,11000.0,0.0
renault clio (DE),2008.0,11500.0,0.0
renault clio (DE),2008.0,12000.0,0.0
renault clio (DE),2008.0,12500.0,0.0
renault clio (DE),2008.0,13000.0,0.0
renault clio (DE),2008.0,13500.0,0.0
renault clio (DE),2008.0,14000.0,0.0
renault clio (DE),2008.0,14500.0,0.0
renault clio (DE),2008.0,15000.0,0.0
renault clio (DE),2008.0,15500.0,0.0
renault clio (DE),2008.0,16000.0,0.0
renault clio (DE),2008.0,16500.0,0.0
renault clio (DE),2008.0,17000.0,0.0
renault clio (DE),2008.0,17500.0,0.0
renault clio (DE),2008.0,18000.0,0.0
renault clio (DE),2008.0,18500.0,0.0
